"pressurethreathash","specieshash","pressurecode","rankingcode","quality","location","sources"
"86893a35ea809dd6cab27a365ba4cd9b","d03fc1bb9278f9ed7f6d46a29947facf","A02.01","H",3,"4","Gamauf, A. (1999): Der Wespenbussard (Pernis apivorus) ein Nahrungspezialist? Der Einfluß sozialer Hymenopteren auf Habitatnutzung und Home Range-Größe. Egretta 42 (1-2): 57-85.; http://www.birdlife.org/datazone/speciesfactsheet.php?id=3334"
"69a51f8f83830fa1045b4c1ed256c276","d03fc1bb9278f9ed7f6d46a29947facf","A02.03","H",3,"4","Gamauf, A. (1999): Der Wespenbussard (Pernis apivorus) ein Nahrungspezialist? Der Einfluß sozialer Hymenopteren auf Habitatnutzung und Home Range-Größe. Egretta 42 (1-2): 57-85."
"71ea8a4045704c8176165fcad2798ffb","d03fc1bb9278f9ed7f6d46a29947facf","F03.01","H",3,"1","http://www.birdlife.org/datazone/speciesfactsheet.php?id=3334"
"fca652d9197c8348d884ba06b1d82858","d03fc1bb9278f9ed7f6d46a29947facf","B02.02","H",3,"1","Bijlsma, R.G., M. Vermeulen, L. Hemerik & C. Klok (2012): Demography of European Honey Buzzards Pernis apivorus. Ardea 100: 163-177.; http://www.birdlife.org/datazone/speciesfactsheet.php?id=3334"
"473b3003d87586676c5334c52d7dbb11","d03fc1bb9278f9ed7f6d46a29947facf","E01","L",2,"4","http://www.birdlife.org/datazone/speciesfactsheet.php?id=3334"
"5be0fa88cd8baf4ec5c9378891a34291","6fae972b9c486319af928181beb4d8c9","B02.04","H",3,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"44a2de9d7cd93d5fe387bfe0a48dc9bf","6fae972b9c486319af928181beb4d8c9","D01","H",3,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"06a78f827088d0110f035dbf0d14adfe","6fae972b9c486319af928181beb4d8c9","B02.02","H",3,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"3cba0ec91259564b3d7303b20e71f855","6fae972b9c486319af928181beb4d8c9","B02.06","H",2,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"78ec04a7e63952d80d4166271520c5ff","5837b56152c6804933994783a95602d4","A04.03","H",3,"4","DOPPS"
"18dc9cad4cd5439fff3fc51b203674e9","5837b56152c6804933994783a95602d4","E01.01","H",3,"4","DOPPS"
"8d9531a5f259e48e3a54bc298f5facf7","5837b56152c6804933994783a95602d4","E02.03","H",3,"4","DOPPS"
"cf34262b04a088e4a9f705d132b3f2d1","bf21c2d734f8fb2393d9176e4322f976","A02.01","H",3,"4","DOPPS"
"c042eec2fff670a7973e2addf51d86cb","bf21c2d734f8fb2393d9176e4322f976","A02.03","M",2,"4","DOPPS"
"f0c1b4d93fae0f2e38641f325d237529","bf21c2d734f8fb2393d9176e4322f976","A03.01","H",3,"4","DOPPS"
"7ad4ead459ff6865b25676674e15851d","bf21c2d734f8fb2393d9176e4322f976","A03.03","M",3,"4","DOPPS"
"e64558dabdd08218dea7bae2cadca5c7","bf21c2d734f8fb2393d9176e4322f976","A10.01","H",3,"4","DOPPS"
"1d6d2c96e297619aa776fadeaab44c49","bf21c2d734f8fb2393d9176e4322f976","E01.01","H",3,"4","DOPPS"
"361d8519deb6d7ffb2fcd0ddfe316a8c","bf21c2d734f8fb2393d9176e4322f976","A06.02","M",2,"4","DOPPS"
"5d675976055ec792a67bb5404e3c39e1","4c23ac67bb18ab95733fd37adf158f13","B02.04","H",3,"4","Vrezec-osebno"
"2826af8f1a039593c47a795f63796206","4c23ac67bb18ab95733fd37adf158f13","B02.06","H",2,"4","Vrezec-osebno"
"881602918274182cf18b5e2c0eac30a2","4c23ac67bb18ab95733fd37adf158f13","D01.02","M",2,"4","DOPPS"
"b7aaa02d9e1168c9fe8c3dba260a237c","f8b36f795694d132ef9685ce802ed40a","B02.04","M",3,"4","DOPPS"
"4f369c1ec8fefaf4e6b386484883c2fd","5ca7bf495bb4f0aee6e88975f5ef4a4e","A02.03","H",3,"4","Denac, D. (2006): Resource-dependent weather effect in the reproduction of the White stork. - Ardea 29(4): 233-240."
"1f5a33a0f7c6e7dfc1511b63884a6d87","5ca7bf495bb4f0aee6e88975f5ef4a4e","A03.03","M",3,"4","damijan.denac@dopps.si"
"00da3cc2fd64e35bb4a5c81db996440f","5ca7bf495bb4f0aee6e88975f5ef4a4e","L07","M",3,"4","damijan.denac@dopps.si"
"c37367dfbaa0b21254d68cd76879b7fd","7d72dd988501bf1eef5dc15a21345cd0","G01.01.01","M",3,"4","Denac, D. (2006): Aktualno o ukrepih za ohranitev navadne čigre v Sloveniji. Svet ptic 12(2): 14-15."
"773e49939e2a87c9ee704aa0c819edda","7d72dd988501bf1eef5dc15a21345cd0","I01","H",3,"4","Denac, D. (2006): Aktualno o ukrepih za ohranitev navadne čigre v Sloveniji. Svet ptic 12(2): 14-15."
"3d84c488e25c056c2ec749a1ed9b7adf","7d72dd988501bf1eef5dc15a21345cd0","K03.07","H",3,"4","Denac, D. (2003): Chick shelters did not prevent raptor predation on chicks in a mixed Common Tern Sterna hirundo and Black-headed Gull Larus ridibundis colony in Slovenia. - Vogelwelt 127: 187-192."
"f21c381d9773dcf613ce484803b09c82","7d72dd988501bf1eef5dc15a21345cd0","F01.01","M",3,"4","Denac, D. (2003): Navadna čigra Sterna hirundo. - Acrocephalus 24(117): 76-77."
"687089276191cf81ec542776b3e28324","7d72dd988501bf1eef5dc15a21345cd0","L07","M",3,"4","Škornik, I. (2012): Favnistični in ekološki pregled ptic Sečoveljskih solin. Soline Pridelava soli d.o.o., Seča."
"bc786d70f99cfb946f4d1bd404fa1341","7d72dd988501bf1eef5dc15a21345cd0","K03.04","M",2,"4","DOPPS"
"90e62fd505a1782677d740afcebb1945","484b61251e16950c1e51b3992c733321","M01.02","M",2,"4","Bordjan_osebno"
"91f2366a4078a191217e0e8e20b3bd7b","484b61251e16950c1e51b3992c733321","G01.02","L",1,"4","Bordjan_osebno"
"1d1be7cfebd36562a1f6c979c24c0bcd","484b61251e16950c1e51b3992c733321","F03.01","H",2,"4","Bordjan_osebno"
"b2bdc5e272d5f4b1464467ef226c33e7","484b61251e16950c1e51b3992c733321","F01.01","H",3,"4","Bordjan_osebno"
"011612709e22ac56b3be8658ca5baa04","b813d043c732a78f229acfb1e08f3461","B02.02","H",2,"4","DOPPS"
"cea60f386862f5566424b001ba752563","b813d043c732a78f229acfb1e08f3461","B02.04","H",2,"4","DOPPS"
"2e642c6f898d1e684130cc5ffa7b52da","2b0ebc098994c78637dc2c90ffe94d19","F02","L",1,"1","CADIOU, B., CHENESSEAU, D. & JOSLAIN, H. 2003 Marée noire de lErika  Contribution à létude de limpact sur lavifaune. Bilan national des échouages et de la mortalité des oiseaux (BNEMO), 96 p. - Johannot F. et Weltz M. 2012 Cahiers dhabitats Natura 2000-Oiseaux, p. 139-142 - MONNAT, J.Y. & GUERMEUR, Y. 1979 LAmoco Cadiz et les oiseaux, 239 p."
"a85fcc327283436a0e3a4355bea5f916","2b0ebc098994c78637dc2c90ffe94d19","H03","H",3,"4","CADIOU, B., CHENESSEAU, D. & JOSLAIN, H. 2003 Marée noire de lErika  Contribution à létude de limpact sur lavifaune. Bilan national des échouages et de la mortalité des oiseaux (BNEMO), 96 p. - MONNAT, J.Y. & GUERMEUR, Y. 1979 LAmoco Cadiz et les oiseaux, 239 p. - Johannot F. et Weltz M. 2012 Cahiers dhabitats Natura 2000-Oiseaux, p. 139-142"
"c08df13f5eead6b2c1e2140d8c6b9377","2fd41293d23a01a3c6a5344d8257b492","G01","H",1,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"3e35033b362e604afd5cf8e96f166de9","2fd41293d23a01a3c6a5344d8257b492","M01","M",1,"1","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"690b38ebc08b2f947284ede30c2369df","2fd41293d23a01a3c6a5344d8257b492","H03","M",1,"1","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"0ff7ac43822a04100d6784254be63c1b","2fd41293d23a01a3c6a5344d8257b492","F02","H",1,"1","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"e5581643cb0b239ab04f4efbe8035a86","2fd41293d23a01a3c6a5344d8257b492","H01","M",1,"1","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"8935f9c7b1fdca013591c1597d2d988e","2fd41293d23a01a3c6a5344d8257b492","I01","H",3,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"9de254eb79b9edf019c32ad5dc9207eb","0830375c7eaa47177a5c3f38b4115184","F02","H",1,"1","Mélanie Le Nuz et François Siorat in GOB (coord.) 2012 Fou de Bassan, Puffin des Anglais et Macareux Moines. Atlas des oiseaux nicheurs de Bretagne. Groupe Ornithologique Breton, Bretagne Vivante-SEPNB, LPO44, Groupe dEtudes Ornithologiques des Côtes-dArmor.,  Delachaux et Niestlé, 512p.  - Rocamora, G. & Yeatman-Berthelot, D. 1999 Oiseaux menacés et à surveiller en France. Liste rouge et priorités. Populations - Tendances - Menaces - Conservations , LPO - SEOF, Paris, 560 p. - pascal.provost@lpo.fr - Siorat F. Bredin D.  1996 Evolution des populations d'oiseaux marins nicheurs de l'archipel des Sept-Iles (Côtes d'Armor)"
"2f821024e80207df883c22589bdb922a","0830375c7eaa47177a5c3f38b4115184","H03","M",1,"1","Siorat F. Bredin D.  1996 Evolution des populations d'oiseaux marins nicheurs de l'archipel des Sept-Iles (Côtes d'Armor) - Mélanie Le Nuz et François Siorat in GOB (coord.) 2012 Fou de Bassan, Puffin des Anglais et Macareux Moines. Atlas des oiseaux nicheurs de Bretagne. Groupe Ornithologique Breton, Bretagne Vivante-SEPNB, LPO44, Groupe dEtudes Ornithologiques des Côtes-dArmor., Delachaux et Niestlé, 512p. - Rocamora, G. & Yeatman-Berthelot, D. 1999 Oiseaux menacés et à surveiller en France. Liste rouge et priorités. Populations - Tendances - Menaces - Conservations , LPO - SEOF, Paris, 560 p. - pascal.provost@lpo.fr"
"a919e47934f91519c44cc109d373b4a5","0830375c7eaa47177a5c3f38b4115184","C03","M",2,"1","Rocamora, G. & Yeatman-Berthelot, D. 1999 Oiseaux menacés et à surveiller en France. Liste rouge et priorités. Populations - Tendances - Menaces - Conservations , LPO - SEOF, Paris, 560 p.  - Mélanie Le Nuz et François Siorat in GOB (coord.) 2012 Fou de Bassan, Puffin des Anglais et Macareux Moines. Atlas des oiseaux nicheurs de Bretagne. Groupe Ornithologique Breton, Bretagne Vivante-SEPNB, LPO44, Groupe dEtudes Ornithologiques des Côtes-dArmor.,  Delachaux et Niestlé, 512p. - pascal.provost@lpo.fr - Siorat F. Bredin D.  1996 Evolution des populations d'oiseaux marins nicheurs de l'archipel des Sept-Iles (Côtes d'Armor)"
"b8f0039c0c684ddce3a81770524481a9","0830375c7eaa47177a5c3f38b4115184","F03","H",1,"2","Siorat F. Bredin D.  1996 Evolution des populations d'oiseaux marins nicheurs de l'archipel des Sept-Iles (Côtes d'Armor) - pascal.provost@lpo.fr - Rocamora, G. & Yeatman-Berthelot, D. 1999 Oiseaux menacés et à surveiller en France. Liste rouge et priorités. Populations - Tendances - Menaces - Conservations , LPO - SEOF, Paris, 560 p. - Mélanie Le Nuz et François Siorat in GOB (coord.) 2012 Fou de Bassan, Puffin des Anglais et Macareux Moines. Atlas des oiseaux nicheurs de Bretagne. Groupe Ornithologique Breton, Bretagne Vivante-SEPNB, LPO44, Groupe dEtudes Ornithologiques des Côtes-dArmor., Delachaux et Niestlé, 512p."
"20d0ed2cbc972cfe4fdcc3d6299fd340","0830375c7eaa47177a5c3f38b4115184","M02","M",2,"1","Rocamora, G. & Yeatman-Berthelot, D. 1999 Oiseaux menacés et à surveiller en France. Liste rouge et priorités. Populations - Tendances - Menaces - Conservations , LPO - SEOF, Paris, 560 p.  - Siorat F. Bredin D.  1996 Evolution des populations d'oiseaux marins nicheurs de l'archipel des Sept-Iles (Côtes d'Armor) - pascal.provost@lpo.fr - Mélanie Le Nuz et François Siorat in GOB (coord.) 2012 Fou de Bassan, Puffin des Anglais et Macareux Moines. Atlas des oiseaux nicheurs de Bretagne. Groupe Ornithologique Breton, Bretagne Vivante-SEPNB, LPO44, Groupe dEtudes Ornithologiques des Côtes-dArmor., Delachaux et Niestlé, 512p."
"e8dda146472a1ac7b22aed1e93f58526","8e8638411281fc2f2a8a0e23dc66e1d1","D02","H",2,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"a79eaf7b33d0c5aa63bb971ca5236d0a","8e8638411281fc2f2a8a0e23dc66e1d1","G01","H",3,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"c54f0370ffa3be8280235a2e55fd71e8","8e8638411281fc2f2a8a0e23dc66e1d1","B02","H",3,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"0b2f1035ec2a3230f91283a2d5b6190b","8e8638411281fc2f2a8a0e23dc66e1d1","J02","M",2,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"18dea7186c5f179ef0a69cb3f846b826","8e8638411281fc2f2a8a0e23dc66e1d1","A01","H",3,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"7cd90551ea2616edbb03da1c90d24c82","8e8638411281fc2f2a8a0e23dc66e1d1","A07","M",2,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"552f064a75f25f36e3034c16b7d29167","8f029108cc0a41843e1ba6cb376d737f","H01","H",2,"4","Pas de référence bibliographique disponible"
"7cb72456ad21c163f056f5e34eddb38c","8f029108cc0a41843e1ba6cb376d737f","D02","H",3,"4","Pas de référence bibliographique disponible"
"5494319a2e33ef53ac6e3600895d1419","8f029108cc0a41843e1ba6cb376d737f","A01","H",2,"4","Pas de référence bibliographique disponible"
"ac58d35d6074b28dcb0b52e82b7a7948","8f029108cc0a41843e1ba6cb376d737f","M01","M",2,"2","Pas de référence bibliographique disponible"
"c1613f0980d1cebdb73f70f09b4960b5","84d56600f367386fdf2e9554f8e9bea6","J02","M",3,"4","Pas de référence bibliographique disponible"
"b7f1fca8aa91960382c42439dcd23a23","84d56600f367386fdf2e9554f8e9bea6","D06","M",3,"4","Pas de référence bibliographique disponible"
"44aca91df8e1322bdb53ab7de8c2831d","84d56600f367386fdf2e9554f8e9bea6","K01","L",3,"4","Pas de référence bibliographique disponible"
"aafaa425acb4fa6990c0838e75e4a455","84d56600f367386fdf2e9554f8e9bea6","D02","M",3,"4","Pas de référence bibliographique disponible"
"11644bfa54de5af297874abcd9e7e5fc","4bfd8a6ac2f959ca03b69c5c577ce293","G05","H",3,"4","MNHN - MEDDE 2012 Cygne de Bewick, Cygnus columbianus bewickii (Yarrell, 1830), La Documentation française, Paris, pp.300-302"
"a22d57573ae52e3c6bafac066a86bbb4","4bfd8a6ac2f959ca03b69c5c577ce293","G01","H",3,"4","MNHN - MEDDE 2012 Cygne de Bewick, Cygnus columbianus bewickii (Yarrell, 1830), La Documentation française, Paris, pp.300-302"
"40125217df53a0e4982853aec50fb250","4bfd8a6ac2f959ca03b69c5c577ce293","J02","M",2,"4","MNHN - MEDDE 2012 Cygne de Bewick, Cygnus columbianus bewickii (Yarrell, 1830), La Documentation française, Paris, pp.300-302"
"9e7f892d1e0be553e6684c40215d5972","4bfd8a6ac2f959ca03b69c5c577ce293","D02","M",3,"4","MNHN - MEDDE 2012 Cygne de Bewick, Cygnus columbianus bewickii (Yarrell, 1830), La Documentation française, Paris, pp.300-302"
